Strike,Net GEX,Timestamp
574.0,4244.0967791369485,2025-05-09 09:55:53.622653
575.0,12405.016293176071,2025-05-09 09:55:53.622653
576.0,1631.864919056885,2025-05-09 09:55:53.622653
577.0,909.6945881573224,2025-05-09 09:55:53.622653
577.5,839.4519208635769,2025-05-09 09:55:53.622653
578.0,488.2429958896072,2025-05-09 09:55:53.622653
579.0,595.1495238045525,2025-05-09 09:55:53.622653
580.0,514.5578427580605,2025-05-09 09:55:53.622653
581.0,36.427520534733226,2025-05-09 09:55:53.622653
582.0,27.568908311822558,2025-05-09 09:55:53.622653
582.5,6.940432223977963,2025-05-09 09:55:53.622653
583.0,6.301919182153241,2025-05-09 09:55:53.622653
584.0,2.227314741329262,2025-05-09 09:55:53.622653
585.0,1.9609705916801323,2025-05-09 09:55:53.622653
586.0,0.3812637014301692,2025-05-09 09:55:53.622653
587.0,0.0528561198244765,2025-05-09 09:55:53.622653
588.0,0.0154029035625387,2025-05-09 09:55:53.622653
540.0,-6.902604364527975e-08,2025-05-09 11:19:03.564530
541.0,-4.946449585226532e-09,2025-05-09 11:19:03.564530
542.0,-3.1623639763266054e-08,2025-05-09 11:19:03.564530
543.0,-1.7978856426163394e-08,2025-05-09 11:19:03.564530
544.0,-2.3748995523838283e-08,2025-05-09 11:19:03.564530
545.0,-5.5165634781358157e-08,2025-05-09 11:19:03.564530
546.0,-1.8647295559302115e-08,2025-05-09 11:19:03.564530
547.0,-3.390064532647408e-08,2025-05-09 11:19:03.564530
548.0,-2.3615307697210542e-08,2025-05-09 11:19:03.564530
549.0,-2.053617517423605e-08,2025-05-09 11:19:03.564530
550.0,-9.426716781470512e-08,2025-05-09 11:19:03.564530
551.0,-1.7418230056434144e-08,2025-05-09 11:19:03.564530
552.0,-443.99333083190015,2025-05-09 11:19:03.564530
553.0,-415.53157456643584,2025-05-09 11:19:03.564530
554.0,-1758.1332293770633,2025-05-09 11:19:03.564530
555.0,-4603.528049029082,2025-05-09 11:19:03.564530
556.0,-3400.274568667211,2025-05-09 11:19:03.564530
557.0,-8859.146289304594,2025-05-09 11:19:03.564530
557.5,-2375.3326893790127,2025-05-09 11:19:03.564530
558.0,-13020.560641634782,2025-05-09 11:19:03.564530
559.0,-3110.167587674854,2025-05-09 11:19:03.564530
560.0,-34235.31839487528,2025-05-09 11:19:03.564530
561.0,-13197.142499854574,2025-05-09 11:19:03.564530
562.0,-39043.55073501836,2025-05-09 11:19:03.564530
562.5,-4591.433445887189,2025-05-09 11:19:03.564530
563.0,-43951.04057761927,2025-05-09 11:19:03.564530
564.0,-20215.2787969029,2025-05-09 11:19:03.564530
565.0,-53604.26162667072,2025-05-09 11:19:03.564530
566.0,61159.13243744768,2025-05-09 11:19:03.564530
567.0,66810.4839505462,2025-05-09 11:19:03.564530
567.5,2308.663036420301,2025-05-09 11:19:03.564530
568.0,39273.1907173571,2025-05-09 11:19:03.564530
569.0,21507.74560006215,2025-05-09 11:19:03.564530
570.0,32682.710773601895,2025-05-09 11:19:03.564530
571.0,7268.863383073698,2025-05-09 11:19:03.564530
572.0,5831.417502791816,2025-05-09 11:19:03.564530
572.5,1183.3744651564414,2025-05-09 11:19:03.564530
573.0,1412.887953229525,2025-05-09 11:19:03.564530
574.0,281.38767475373174,2025-05-09 11:19:03.564530
575.0,443.0577368957236,2025-05-09 11:19:03.564530
576.0,38.83502705634493,2025-05-09 11:19:03.564530
577.0,10.73834126771729,2025-05-09 11:19:03.564530
577.5,6.84627839139891,2025-05-09 11:19:03.564530
578.0,2.554579855882109,2025-05-09 11:19:03.564530
579.0,1.760144164798381,2025-05-09 11:19:03.564530
580.0,0.512292521341855,2025-05-09 11:19:03.564530
581.0,0.013235395907389404,2025-05-09 11:19:03.564530
582.0,0.0031125003616234398,2025-05-09 11:19:03.564530
582.5,0.0004188441082614436,2025-05-09 11:19:03.564530
583.0,0.00022419743981911812,2025-05-09 11:19:03.564530
584.0,1.9994558396153943e-05,2025-05-09 11:19:03.564530
585.0,4.516577758417483e-06,2025-05-09 11:19:03.564530
586.0,2.019083319295381e-07,2025-05-09 11:19:03.564530
587.0,6.888976840320852e-09,2025-05-09 11:19:03.564530
588.0,3.446573494615292e-10,2025-05-09 11:19:03.564530
589.0,3.0911751135868896e-11,2025-05-09 11:19:03.564530
